period,accessionyear,dateend,title,url,division,century,objectnumber,totaluniquepageviews,datebegin,culture,imagepermissionlevel,rank,id,department
,,1853,"""Your husband will not buy you the bracelet...""",https://www.harvardartmuseums.org/collections/object/267859,European and American Art,19th century,M18209,0,1853,French,0,218769,267859,Department of Prints
,2004.0,2003,Piccadilly Circus,https://www.harvardartmuseums.org/collections/object/56981,Modern and Contemporary Art,21st century,2004.46.30,7,2003,American,1,124775,56981,Department of Modern & Contemporary Art
,2004.0,1976,Chimigramme 28/8/76 I,https://www.harvardartmuseums.org/collections/object/71445,Modern and Contemporary Art,20th century,P2003.209,9,1976,Belgian,1,243530,71445,Department of Photographs
,,0,Halesowen,https://www.harvardartmuseums.org/collections/object/246959,European and American Art,19th century,R789NA,0,0,British,0,244715,246959,Department of Prints
,1955.0,1951,Dead Mouse in Trap; verso: blank page,https://www.harvardartmuseums.org/collections/object/165651,Modern and Contemporary Art,20th century,1955.95.31,102,1950,American,1,82168,165651,Department of Drawings
,2011.0,1945,Untitled (older man with baby),https://www.harvardartmuseums.org/collections/object/142989,Modern and Contemporary Art,20th century,4.2002.439,2,1935,American,1,19529,142989,Department of Photographs
,2003.0,1910,Untitled (group portrait of a family posing before a painted backdrop in an outdoor setting),https://www.harvardartmuseums.org/collections/object/24730,European and American Art,19th century,P2003.131.12931,2,1856,American,0,243326,24730,Department of Photographs
,1933.0,0,Fuzzy - heads,https://www.harvardartmuseums.org/collections/object/260698,Modern and Contemporary Art,20th century,M6554,12,0,American,0,208383,260698,Department of Prints
,,1936,"Dormitory for Christ's College, Cambridge, England, 1935-1936: Elevations and section",https://www.harvardartmuseums.org/collections/object/166565,Modern and Contemporary Art,20th century,BRGA.80.5,6,1935,British,0,164993,166565,Busch-Reisinger Museum
,1943.0,0,Console Table with Marble Top,https://www.harvardartmuseums.org/collections/object/229596,European and American Art,18th century,1943.1555,3,0,Italian,0,70319,229596,"Department of Paintings, Sculpture & Decorative Arts"
"Roman Imperial period, Middle",1974.0,111,As of Trajan,https://www.harvardartmuseums.org/collections/object/196319,Asian and Mediterranean Art,2nd century CE,1974.27.4,0,103,Roman,0,91454,196319,Department of Ancient and Byzantine Art & Numismatics
,2013.0,2010,Wirrilpi (i),https://www.harvardartmuseums.org/collections/object/349034,Modern and Contemporary Art,21st century,2013.46.10,11,2010,Australian Aboriginal,0,137216,349034,Department of Prints
,,0,Wolverhampton,https://www.harvardartmuseums.org/collections/object/249183,European and American Art,19th century,R659NA,3,0,British,0,244469,249183,Department of Prints
,1963.0,1913,Untitled [Hammerstedt],https://www.harvardartmuseums.org/collections/object/163736,Modern and Contemporary Art,20th century,BR63.1583,3,1913,German,1,156079,163736,Busch-Reisinger Museum
,1932.0,0,Letter E,https://www.harvardartmuseums.org/collections/object/270707,European and American Art,16th century,M5926,2,0,French,0,207757,270707,Department of Prints
,1991.0,1957,Pair Alone in a Trio,https://www.harvardartmuseums.org/collections/object/221096,Modern and Contemporary Art,20th century,1991.51,9,1957,German,1,113397,221096,Busch-Reisinger Museum
,,0,"Philippe Emmanuel, comte de Ligniville",https://www.harvardartmuseums.org/collections/object/249896,European and American Art,18th century,R9638,6,0,Italian,0,252757,249896,Department of Prints
"Classical period, Late",,-326,Hekte of Lesbos,https://www.harvardartmuseums.org/collections/object/169999,Asian and Mediterranean Art,4th century BCE,1.1965.2245,3,-377,Greek,0,2712,169999,Department of Ancient and Byzantine Art & Numismatics
,,0,"Detail of the East Frieze of the Parthenon: Poseidon, Apollo, Artemis; after 5th century BC original",https://www.harvardartmuseums.org/collections/object/189497,Asian and Mediterranean Art,19th-20th century,HUSC.19,16,0,Unidentified culture,0,200773,189497,Department of Ancient and Byzantine Art & Numismatics
,,1946,"Office Unit and Factory Building, Greensboro, North Carolina, 1944-1946: Proposed elevations: north and south (1/16"" =1'-0"")",https://www.harvardartmuseums.org/collections/object/165919,Modern and Contemporary Art,20th century,BRGA.107.23,0,1944,American,0,166655,165919,Busch-Reisinger Museum
,2011.0,1962,Untitled (men in suits standing in police line-up),https://www.harvardartmuseums.org/collections/object/126175,Modern and Contemporary Art,20th century,4.2002.15962,0,1962,American,0,35226,126175,Department of Photographs
,2011.0,1949,Untitled (woman sipping a beverage),https://www.harvardartmuseums.org/collections/object/315761,Modern and Contemporary Art,20th century,4.2002.15875.1,0,1949,American,1,35046,315761,Department of Photographs
"Qing dynasty, 1644-1911",1942.0,0,ARTIST'S SKETCHES (23),https://www.harvardartmuseums.org/collections/object/205745,Asian and Mediterranean Art,,1942.143.1,7,0,Chinese,0,66168,205745,Department of Asian Art
,1974.0,1958,Untitled,https://www.harvardartmuseums.org/collections/object/309088,Modern and Contemporary Art,20th century,1974.146,7,1958,American,1,92178,309088,Department of Drawings
,2011.0,1969,Untitled (large cross standing in landscaped garden of museum),https://www.harvardartmuseums.org/collections/object/130852,Modern and Contemporary Art,20th century,4.2002.11312,2,1969,American,0,30415,130852,Department of Photographs
,,0,[Clouds and vegetation],https://www.harvardartmuseums.org/collections/object/36509,Modern and Contemporary Art,20th century,BRLF.482.35,0,0,,1,176611,36509,Busch-Reisinger Museum
,2008.0,0,"A Corner with the Forum Romanum, with the Temple of Castor and Pollux, and S. Maria Liberatrice in Foreground Left, S. Teodore in Middle Distance, and Monte Aventino in the Distance",https://www.harvardartmuseums.org/collections/object/234395,European and American Art,18th century,2008.312.41,35,0,Italian,0,133152,234395,Department of Prints
,2011.0,1915,"Untitled (mountain landscape, Rax, Austria)",https://www.harvardartmuseums.org/collections/object/155177,Modern and Contemporary Art,19th-20th century,2.2002.4422,0,1890,European,0,7667,155177,Department of Photographs
,,1959,Little white flowers,https://www.harvardartmuseums.org/collections/object/8980,Modern and Contemporary Art,20th century,BRLF.1010.68,0,1940,American,1,183558,8980,Busch-Reisinger Museum
,2011.0,1955,Untitled (man buying cigarettes from woman behind counter),https://www.harvardartmuseums.org/collections/object/128010,Modern and Contemporary Art,20th century,4.2002.14308,14,1945,American,0,33195,128010,Department of Photographs
,2011.0,1908,"Social Settlements: United States. New York. Brooklyn. ""Greenpoint Settlement"": Greenpoint Settlement, Brooklyn, N.Y.: Ferry at east end of Greenpoint Ave. Here hundreds of working people pass to and fro daily.",https://www.harvardartmuseums.org/collections/object/313985,Modern and Contemporary Art,19th-20th century,3.2002.3134.1,4,1898,American,0,17254,313985,Department of Photographs
,1941.0,1926,Wayside Inn,https://www.harvardartmuseums.org/collections/object/255752,European and American Art,20th century,M10097,10,1926,American,0,211800,255752,Department of Prints
,1943.0,1883,Nude Reclining,https://www.harvardartmuseums.org/collections/object/307990,European and American Art,19th century,1943.607,156,1873,American,0,69216,307990,Department of Drawings
"Hellenistic period, Middle",,-145,Hemidrachm of Alexander I Balas,https://www.harvardartmuseums.org/collections/object/147284,Asian and Mediterranean Art,2nd century BCE,1.1965.2603,2,-150,Greek,0,3070,147284,Department of Ancient and Byzantine Art & Numismatics
"Meiji period, 1868-1912",1951.0,1899,Rough Sketch of the Lighthouse of Chōshi Harbor in Shimōsa (Sōshū Chōshikō tōdai ryakuzu),https://www.harvardartmuseums.org/collections/object/70532,Asian and Mediterranean Art,19th century,1951.137.1,13,1800,Japanese,0,81135,70532,Department of Asian Art
,2011.0,1902,"Races, Negroes: United States. Alabama. Tuskegee. Tuskegee Institute: Agencies Promoting the Assimilation of the Negro. Training for Commercial and Industrial Employement. Tuskegee Institute, Tuskegee, Alabama: Millinery Division.",https://www.harvardartmuseums.org/collections/object/159501,Modern and Contemporary Art,19th-20th century,3.2002.277,85,1902,American,0,9601,159501,Department of Photographs
,2011.0,1945,Untitled (girl in performing (?) outfit with cape and feathered hat in front of window),https://www.harvardartmuseums.org/collections/object/129505,Modern and Contemporary Art,20th century,4.2002.12716,1,1935,American,0,31777,129505,Department of Photographs
,,0,Saint Fiacrus,https://www.harvardartmuseums.org/collections/object/234321,European and American Art,17th century,S3.29.3,8,0,French,0,257218,234321,Department of Prints
,,1849,Victor Schœlcher,https://www.harvardartmuseums.org/collections/object/268029,European and American Art,19th century,M16984,0,1849,French,0,217556,268029,Department of Prints
,2001.0,1851,Hunting Figure; Landscape,https://www.harvardartmuseums.org/collections/object/147418,European and American Art,19th century,2001.158.36,11,1851,American,0,122028,147418,Department of Drawings
,1932.0,1920,Poster,https://www.harvardartmuseums.org/collections/object/225916,Modern and Contemporary Art,20th century,BR32.71,4,1920,German,0,150014,225916,Busch-Reisinger Museum
,1959.0,0,Jacobean Walnut Refectory Table,https://www.harvardartmuseums.org/collections/object/311752,European and American Art,17th century,1959.100,34,0,British,0,83455,311752,"Department of Paintings, Sculpture & Decorative Arts"
,2011.0,1910,"Housing, Improved: Great Britain, England. Hampstead. Garden Suburb (Copartnership and Private) Plans of Estate and Cottages: Co-partnership Housing: England: Hampstead Garden Suburb 1910: Guy Dawber Crescent",https://www.harvardartmuseums.org/collections/object/17424,Modern and Contemporary Art,20th century,3.2002.1746.2,1,1910,British?,0,13025,17424,Department of Photographs
,1998.0,1961,Collagraph Intaglio D,https://www.harvardartmuseums.org/collections/object/195550,Modern and Contemporary Art,20th century,M24045,174,1961,American,1,226167,195550,Department of Prints
,,0,View of the Pont Neuf in Paris,https://www.harvardartmuseums.org/collections/object/272541,European and American Art,16th century,G291,21,0,Italian,0,192721,272541,Department of Prints
,1963.0,0,Untitled [Figures],https://www.harvardartmuseums.org/collections/object/161354,Modern and Contemporary Art,20th century,BR63.4102,2,0,German?,1,158599,161354,Busch-Reisinger Museum
,,0,Pietà,https://www.harvardartmuseums.org/collections/object/279173,European and American Art,17th century,G3701,25,0,Dutch,0,195766,279173,Department of Prints
,1978.0,0,Handle Fragment,https://www.harvardartmuseums.org/collections/object/77947,Asian and Mediterranean Art,,1978.495.24,2,0,,0,99789,77947,Department of Ancient and Byzantine Art & Numismatics
,2011.0,1945,"Untitled (business men at meeting, library)",https://www.harvardartmuseums.org/collections/object/120202,Modern and Contemporary Art,20th century,4.2002.22320,1,1935,American,0,40698,120202,Department of Photographs
,1943.0,1780,Long-case Musical Clock,https://www.harvardartmuseums.org/collections/object/299862,European and American Art,18th century,1943.947,523,1745,Dutch,0,69644,299862,"Department of Paintings, Sculpture & Decorative Arts"
,2011.0,1954,Untitled (young boy sitting on man's lap),https://www.harvardartmuseums.org/collections/object/134893,Modern and Contemporary Art,20th century,4.2002.7411,8,1944,American,0,26488,134893,Department of Photographs
,1963.0,1928,Untitled [Shack by the Shore],https://www.harvardartmuseums.org/collections/object/162593,Modern and Contemporary Art,20th century,BR63.2726,2,1928,German,1,157222,162593,Busch-Reisinger Museum
,2011.0,1905,"Charity, Public: United States. New Hampshire. West Stewartstown. Coos County Farm: New Hampshire State Charitable and Correctional Institutions.: Birds-Eye View of Coos County Farm and Connecticut River Vallery.",https://www.harvardartmuseums.org/collections/object/313114,Modern and Contemporary Art,19th-20th century,3.2002.896.4,2,1895,American,0,10904,313114,Department of Photographs
,1995.0,1985,Postcard,https://www.harvardartmuseums.org/collections/object/5507,Modern and Contemporary Art,20th century,1995.720.5,1,1984,German,1,117080,5507,Busch-Reisinger Museum
,,0,Woman with Wreath of Oak Leaves,https://www.harvardartmuseums.org/collections/object/274236,European and American Art,17th century,G1907,11,0,British,0,194105,274236,Department of Prints
,1976.0,0,Sestertius of Commodus,https://www.harvardartmuseums.org/collections/object/185106,Asian and Mediterranean Art,,1976.79.358,1,0,Roman,0,93768,185106,Department of Ancient and Byzantine Art & Numismatics
,2011.0,1951,"Untitled (group of school children with teacher, building visited by Lafayette in 1825)",https://www.harvardartmuseums.org/collections/object/123701,Modern and Contemporary Art,20th century,4.2002.18418,0,1951,American,1,38133,123701,Department of Photographs
"Hellenistic period, Early",1991.0,-250,Trefoil Oinochoe Handle,https://www.harvardartmuseums.org/collections/object/303777,Asian and Mediterranean Art,4th-3rd century BCE,1991.246,45,-325,Greek,0,113621,303777,Department of Ancient and Byzantine Art & Numismatics
,,1933,"[Deep, Baltic Coast]",https://www.harvardartmuseums.org/collections/object/43898,Modern and Contemporary Art,20th century,BRLF.121.7,4,1933,German,1,168888,43898,Busch-Reisinger Museum
